기준 년코드,기준분기코드,상권구분코드,상권구분코드명,상권코드,상권코드명,총유동인구,남성유동인구,여성유동인구,10대유동인구,20대유동인구,30대유동인구,40대유동인구,50대유동인구,60대이상유동인구
2018,4,A,골목상권,1000747,사당로16가길,585413,259896,325517,74592,92217,100948,82789,77096,157770
2018,4,A,골목상권,1000594,양천로26길,343419,167731,175688,51147,45256,58779,48232,52178,87828
2018,4,A,골목상권,1000748,사당로16길,1372197,616545,755651,185671,200857,243604,200883,182858,358324
2018,4,A,골목상권,1000598,우장산로6길,1146315,501219,645097,357923,113373,140307,193159,145517,196039
2018,4,A,골목상권,1000749,사당로20길,688062,310914,377148,89364,120202,136029,86428,86424,169614
2018,4,A,골목상권,1000192,왕산로33길,497421,241516,255905,24906,43348,47944,58262,92582,230381
2018,4,A,골목상권,1000750,사당로23길,630966,283326,347640,102189,68631,96511,88615,89004,186018
2018,4,A,골목상권,1000601,초록마을로8길,1082186,484143,598045,238045,137114,186618,157446,127469,235495
2018,4,A,골목상권,1000751,사당로23나길,315219,146689,168531,58664,31763,51390,46390,42728,84286
2018,4,A,골목상권,1000332,삼양로54길,683213,312109,371105,92445,73859,81881,98203,116696,220127
2018,4,A,골목상권,1000752,사당로26길,525224,238064,287161,62816,101038,110251,61013,67763,122345
2018,4,A,골목상권,1000340,오패산로30길,273307,122190,151117,39700,36408,37803,42640,40613,76142
2018,4,A,골목상권,1000753,사당로29길,556242,260316,295926,73227,88389,94325,75114,80833,144353
2018,4,A,골목상권,1000347,한천로124나길,783627,360359,423267,122115,110983,103131,124943,119343,203111
2018,4,A,골목상권,1000754,사당로2차길,424765,193819,230946,66519,68930,70689,61304,56548,100776
2018,4,A,골목상권,1000359,도봉로109길,850050,382536,467514,107735,114219,120671,120727,127573,259127
2018,4,A,골목상권,1000755,사당로30길,577674,267910,309763,62392,110267,103043,80640,83569,137761
2018,4,A,골목상권,1000366,도봉로181길,372604,176892,195712,47503,37357,45170,48756,62089,131730
2018,4,A,골목상권,1000756,사당로8길,501697,225872,275824,71534,79386,85292,72056,67724,125707
2018,4,A,골목상권,1000374,시루봉로23길,338981,164870,174111,37776,39657,41106,47504,58595,114344
2018,4,A,골목상권,1000757,상도로15길,869982,398341,471641,102622,152556,145370,116026,122589,230820
2018,4,A,골목상권,1000381,동일로242길,514572,234541,280031,84991,60214,61293,69930,92010,146134
2018,4,A,골목상권,1000758,상도로37길,406442,187432,219010,56062,101940,58007,48850,48535,93049
2018,4,A,골목상권,1000390,갈현로1길,660192,307891,352302,130844,71375,95223,102178,95828,164745
2018,4,A,골목상권,1000759,상도로47길,915118,428891,486228,131279,277187,120711,103392,95671,186878
2018,4,A,골목상권,1000397,수색로18길,406687,206144,200544,39731,59060,65617,68812,67966,105503
2018,4,A,골목상권,1000760,상도로61길,719586,377760,341827,125017,220986,102602,78754,64469,127757
2018,4,A,골목상권,1000405,연서로28길,1152532,512997,639536,124623,201699,189323,165113,161152,310622
2018,4,A,골목상권,1000761,상도로62길,1678692,776099,902592,281385,407654,228637,206347,192923,361746
2018,4,A,골목상권,1000412,은평로10길,926304,409821,516484,185814,98092,134728,148012,129828,229833
2018,4,A,골목상권,1000762,서달로10길,1167924,525588,642337,213743,217937,159832,158968,144269,273177
2018,4,A,골목상권,1000422,증산로13길,551622,255946,295676,90974,63229,75811,79677,84980,156951
2018,4,A,골목상권,1000763,서달로14길,188208,89515,98692,24274,28250,23410,28759,28466,55049
2018,4,A,골목상권,1000429,진흥로12길,1372448,600314,772135,173481,171173,201968,192467,212721,420638
2018,4,A,골목상권,1000764,서달로15길,210264,100101,110162,27822,71924,22099,22814,22715,42890
2018,4,A,골목상권,1000437,명지대길,931856,441403,490452,190044,274067,95333,110382,100757,161274
2018,4,A,골목상권,1000765,서달로8가길,268783,121847,146936,39469,59532,32239,33952,33946,69644
2018,4,A,골목상권,1000207,제기로5길,512307,260622,251686,56057,250505,55998,45656,42181,61911
2018,4,A,골목상권,1000766,성대로1길,255861,115473,140388,29294,43182,44354,36158,35364,67510
2018,4,A,골목상권,1000444,신촌로37길,1460995,705024,755972,150057,225231,300158,274412,219015,292122
2018,4,A,골목상권,1000767,성대로29길,440960,203754,237206,70282,58152,75584,63066,59240,114636
2018,4,A,골목상권,1000453,통일로11길,164526,73055,91471,25280,20047,23030,25517,24811,45840
2018,4,A,골목상권,1000768,신대방길,524499,252239,272260,44065,84996,95100,82820,87203,130315
2018,4,A,골목상권,1000460,대흥로28길,416409,176394,240016,44475,149862,51278,49139,52247,69408
2018,4,A,골목상권,1000769,양녕로26길,948042,423241,524800,169667,108642,140253,141735,128293,259450
2018,4,A,골목상권,1000468,동교로25길,506925,221766,285159,54551,119790,109871,80984,48788,92937
2018,4,A,골목상권,1000770,여의대방로22길,369293,167038,202256,51140,59697,62403,57423,51254,87378
2018,4,A,골목상권,1000475,망원로11길,672560,307687,364874,85671,103719,121276,121582,90796,149516
2018,4,A,골목상권,1000771,여의대방로22나길,414889,193932,220958,61986,61551,73557,67486,51624,98685
2018,4,A,골목상권,1000486,숭문8길,461183,203436,257748,69759,83478,77751,73523,60372,96302
2018,4,A,골목상권,1000772,여의대방로22카길,662702,298243,364458,73640,121195,118779,96797,88256,164036
2018,4,A,골목상권,1000493,양화진길,456422,211759,244664,43664,105324,104024,69518,58400,75493
2018,4,A,골목상권,1000773,여의대방로24길,513611,246736,266875,72225,93293,92169,81814,66988,107120
2018,4,A,골목상권,1000501,월드컵로25길,745316,329613,415704,112296,103065,147089,132054,95721,155092
2018,4,A,골목상권,1000774,여의대방로46길,508661,233741,274920,77207,95701,75403,85850,67350,107151
2018,4,A,골목상권,1000508,곰달래로10길,647272,320918,326354,66063,87295,117414,106969,100289,169241
2018,4,A,골목상권,1000775,장승배기로10길,250916,117011,133905,38642,37122,41581,37539,33768,62265
2018,4,A,골목상권,1000517,남부순환로88길,224748,107474,117274,63564,21810,26165,42683,32132,38397
2018,4,A,골목상권,1000776,장승배기로19길,672014,321563,350450,58777,140681,106593,82192,106803,176968
2018,4,A,골목상권,1000524,목동중앙로13나길,183818,96822,86996,33437,24818,32888,32044,25096,35534
2018,4,A,골목상권,1000777,장승배기로27길,845211,443461,401751,71573,269622,144287,88111,110151,161467
2018,4,A,골목상권,1000532,신목로5길,515659,235914,279745,134853,55820,58869,96685,77796,91637
2018,4,A,골목상권,1000778,흑석로13길,600624,292249,308374,80953,228283,63082,61406,61045,105854
2018,4,A,골목상권,1000539,오목로5길,669393,308865,360528,125458,62387,111128,107879,93426,169115
2018,4,A,골목상권,1000779,흑석로9길,693835,338274,355562,89730,271457,69177,63827,62901,136744
2018,4,A,골목상권,1000549,지양로7길,559369,260497,298872,101086,56758,69192,77311,83242,171779
2018,4,A,골목상권,1000780,관악로10길,1392920,664463,728457,183930,429767,248148,172584,142326,216167
2018,4,A,골목상권,1000556,강서로18길,737576,333336,404240,106645,103080,132777,114404,100901,179770
2018,4,A,골목상권,1000781,관악로14길,866556,419128,447429,81720,312155,161940,100178,86515,124050
2018,4,A,골목상권,1000564,강서로5나길,2061858,1008220,1053637,176391,376026,490848,290734,285752,442104
2018,4,A,골목상권,1000782,관악로28길,645833,305029,340803,123833,79499,93019,88804,88195,172482
2018,4,A,골목상권,1000571,곰달래로47길,792872,357474,435399,173023,83349,132992,125593,98072,179845
2018,4,A,골목상권,1000783,관악로30길,670467,315382,355084,121946,76846,108201,100769,86681,176024
2018,4,A,골목상권,1000227,답십리로75길,607876,286096,321781,97551,65289,98069,101295,99880,145793
2018,4,A,골목상권,1000784,관천로15길,922238,438892,483346,88181,199494,178945,136701,109007,209909
2018,4,A,골목상권,1000580,공항대로8길,678371,331520,346852,120495,109732,103479,90763,95102,158801
2018,4,A,골목상권,1000785,관천로22길,836100,396687,439414,82527,191043,176804,113822,89990,181914
2018,4,A,골목상권,1000587,등촌로55길,559741,256107,303634,94365,83472,115349,83255,67254,116044
2018,4,A,골목상권,1000786,구암길,958321,445493,512828,233862,86330,138787,170656,111625,217061
2018,4,A,골목상권,1000595,양천로49길,221965,106683,115282,32574,32020,39334,33343,34386,50309
2018,4,A,골목상권,1000787,국회단지길,1439177,651177,788001,237975,203397,241966,210088,195600,350150
2018,4,A,골목상권,1000602,초원로16길,932868,447136,485732,165219,116109,139623,127611,140299,244006
2018,4,A,골목상권,1000788,낙성대역길,1685368,805259,880108,174450,457229,348540,218293,165015,321843
2018,4,A,골목상권,1000302,종암로21길,795342,379204,416139,153854,102472,111793,127566,115212,184445
2018,4,A,골목상권,1000789,난곡로24길,405488,184467,221020,71112,46135,52588,57731,64819,113104
2018,4,A,골목상권,1000317,노해로33길,620749,273420,347329,104532,87846,76196,94110,89874,168191
2018,4,A,골목상권,1000790,난곡로26길,947390,446733,500658,152896,127889,126582,136884,155931,247209
2018,4,A,골목상권,1000333,삼양로77길,667829,300911,366918,102661,82389,78908,98652,98627,206593
2018,4,A,골목상권,1000791,난곡로34길,594366,280192,314173,84452,74818,85263,90536,102888,156408
2018,4,A,골목상권,1000348,한천로130길,993233,459599,533634,169270,126103,131323,153497,156969,256071
2018,4,A,골목상권,1000792,난곡로74길,964097,455735,508361,69674,237864,190953,137361,125222,203022
2018,4,A,골목상권,1000367,도봉산4길,49785,23290,26495,4849,6365,5058,7832,9696,15985
2018,4,A,골목상권,1000793,난우길,654372,305779,348591,121815,75003,87147,102564,102479,165363
2018,4,A,골목상권,1000382,상계로12길,1456812,655844,800968,253648,205229,139958,208174,244326,405479
2018,4,A,골목상권,1000794,난향길,308191,145665,162525,52605,32038,40328,49263,42432,91527
2018,4,A,골목상권,1000398,역말로9길,792012,329503,462509,140854,95222,122034,119981,104386,209537
2018,4,A,골목상권,1000795,남부순환로142길,531722,248314,283408,65859,94431,93514,82239,70780,124897
2018,4,A,골목상권,1000413,은평로13길,423491,185469,238023,72097,46701,60788,67513,68382,108010
2018,4,A,골목상권,1000796,남부순환로151길,1426063,692311,733752,129943,324412,267039,197816,204483,302371
2018,4,A,골목상권,1000430,진흥로1길,1385923,607470,778453,208659,173403,223180,238215,218646,323818
2018,4,A,골목상권,1000797,남부순환로161길,588221,279402,308819,63594,127954,107422,75016,80789,133449
2018,4,A,골목상권,1000240,망우로73길,406898,181755,225144,86585,41337,54064,55873,61978,107060
2018,4,A,골목상권,1000798,남부순환로172길,724963,342458,382506,89659,173969,134237,89608,97999,139491
2018,4,A,골목상권,1000445,연희로10길,678371,343904,334467,44359,330525,90412,56631,53807,102637
2018,4,A,골목상권,1000799,남부순환로234길,676779,333399,343381,69411,201343,133502,83760,71029,117734
2018,4,A,골목상권,1000461,도화4길,781832,370449,411384,113637,112355,142896,132951,117374,162621
2018,4,A,골목상권,1000800,남부순환로248길,427716,197999,229717,60187,84378,83879,54455,53543,91277
2018,4,A,골목상권,1000476,망원로2길,1195442,540344,655096,164642,184729,260451,196791,143920,244908
2018,4,A,골목상권,1000801,남현2길,1052786,497415,555371,135873,191116,195455,141476,144019,244846
2018,4,A,골목상권,1000494,와우산로29가길,317974,136404,181569,50577,120394,61245,34598,20005,31155
2018,4,A,골목상권,1000802,남현3길,1066258,509305,556953,84056,230083,200156,139452,154984,257527
2018,4,A,골목상권,1000509,곰달래로2길,579332,278937,300395,79761,68637,101706,97234,88362,143631
2018,4,A,골목상권,1000803,남현길,1179833,530708,649125,155964,194645,203475,158746,150603,316400
2018,4,A,골목상권,1000525,목동중앙로3길,431903,196653,235250,108637,47620,47300,79225,69342,79779
2018,4,A,골목상권,1000804,당곡길,686200,319119,367081,98791,103743,116262,103872,86780,176753
2018,4,A,골목상권,1000540,은행정로5길,279294,131609,147684,54516,30690,37608,51635,43022,61821
2018,4,A,골목상권,1000805,대학14길,854694,538699,315996,71661,243546,168117,138544,91886,140940
2018,4,A,골목상권,1000557,강서로29길,505806,230581,275225,75145,76911,95558,71958,69386,116850
2018,4,A,골목상권,1000806,대학길,912414,554288,358126,68515,329087,190893,113160,78114,132644
2018,4,A,골목상권,1000572,곰달래로53길,563318,266988,296331,146260,50805,82684,85618,66413,131539
2018,4,A,골목상권,1000807,미성5길,809439,378830,430608,145085,99012,108839,123152,127571,205779
2018,4,A,골목상권,1000588,등촌로5길,361984,162304,199679,60210,43761,58870,59335,52885,86923
2018,4,A,골목상권,1000808,법원단지9길,1666182,773601,892581,269606,224191,221073,249430,260781,441103
2018,4,A,골목상권,1000603,화곡로13길,570720,262937,307782,75895,78698,100520,80564,83949,151095
2018,4,A,골목상권,1000809,법원단지길,434466,204740,229725,69398,51920,58778,67790,74722,111856
2018,4,A,골목상권,1000255,신내로7가길,1168162,539391,628770,275120,131977,164834,178016,176159,242054
2018,4,A,골목상권,1000810,복은길,624698,337496,287203,56939,162600,120361,85957,66962,131881
2018,4,A,골목상권,1000286,오패산로19길,610563,281825,328738,131730,66557,69656,94565,83897,164161
2018,4,A,골목상권,1000811,봉천로13길,688656,328124,360534,109514,106029,120718,101296,87566,163535
2018,4,A,골목상권,1000318,덕릉로40길,406698,166948,239750,49625,71219,45406,54847,63329,122273
2018,4,A,골목상권,1000812,봉천로33길,847975,382965,465010,105872,140773,141923,122485,111782,225140
2018,4,A,골목상권,1000349,한천로132길,1142933,530517,612416,107441,197068,166261,170482,187249,314432
2018,4,A,골목상권,1000813,서림7길,1039807,619888,419918,89230,391979,200211,121765,84607,152015
2018,4,A,골목상권,1000256,용마산로100길,663557,308325,355231,107008,81229,92192,91753,106152,185223
2018,4,A,골목상권,1000814,승방길,699432,320977,378454,77132,128055,119629,85790,107089,181738
2018,4,A,골목상권,1000383,상계로1길,942075,442149,499926,182684,195945,124317,125679,128857,184594
2018,4,A,골목상권,1000815,신림동길,1487339,752938,734402,93474,533900,357430,167014,123858,211663
2018,4,A,골목상권,1000414,은평로20길,292453,136985,155468,48907,31150,44465,44615,46069,77248
2018,4,A,골목상권,1000816,신림로11길,775432,439834,335599,72337,256961,150377,90304,77557,127896
2018,4,A,골목상권,1000446,응암로1길,943054,433717,509335,146288,104627,129320,149075,144205,269541
2018,4,A,골목상권,1000817,신림로28길,1246460,710562,535899,101181,378813,261947,160656,120598,223265
2018,4,A,골목상권,1000477,매봉산로2길,772999,392441,380557,76392,165291,193758,137828,97421,102307
2018,4,A,골목상권,1000818,신림로38길,494777,260868,233911,48425,117070,95090,68157,57972,108061
2018,4,A,골목상권,1000510,곰달래로3길,988788,454768,534020,128192,115255,143904,154577,175606,271254
2018,4,A,골목상권,1000819,신림로48길,637966,311146,326821,88577,144284,115517,72257,79693,137640
2018,4,A,골목상권,1000541,은행정로7길,907416,427812,479604,194702,114276,130448,141687,127948,198353
2018,4,A,골목상권,1000820,신림로64길,433541,215246,218295,21340,145305,91985,51172,48619,75120
2018,4,A,골목상권,1000573,곰달래로60길,689192,318443,370749,90126,93544,112533,112445,106316,174228
